Geo Point,ICC,city name,NAMA1,NLN1,latitude,longitude,zipCode,province,zipcode_first_digit
"50.61961749999983, 5.935448999999807",BE,Dolhain-Gileppe,Dolhain-Gileppe,FRE,50.61961749999983,5.935448999999807,0,,0
"50.293034499999834, 5.089721499999797",BE,Ciney,Ciney,FRE,50.293034499999834,5.089721499999797,5590,Namen,5
"51.06377099999983, 3.578752499999808",BE,Landegem,Landegem,DUT,51.06377099999983,3.578752499999808,9850,Oost-Vlaanderen,9
"51.15321399999984, 4.465566499999795",BE,Hove,Hove,DUT,51.15321399999984,4.465566499999795,2540,Antwerpen,2
"50.22324399999985, 5.347327499999807",BE,Marche-en-Famenne,Marche-en-Famenne,FRE,50.22324399999985,5.347327499999807,0,,0
"49.91980399999986, 5.379720499999792",BE,Libramont,Libramont,FRE,49.91980399999986,5.379720499999792,0,,0
"51.00988449999983, 4.945672499999802",BE,Testelt,Testelt,DUT,51.00988449999983,4.945672499999802,3272,Vlaams-Brabant,3
"50.965816999999845, 4.615302499999785",BE,Haacht,Haacht,DUT,50.965816999999845,4.615302499999785,3150,Vlaams-Brabant,3
"50.49744849999985, 5.093985499999802",BE,Andenne,Andenne,FRE,50.49744849999985,5.093985499999802,5300,Namen,5
"51.32370849999984, 4.938308999999805",BE,Turnhout,Turnhout,DUT,51.32370849999984,4.938308999999805,2300,Antwerpen,2
"51.07253299999985, 4.7111855",BE,Heist-op-den-Berg,Heist-op-den-Berg,DUT,51.07253299999985,4.7111855,0,,0
"51.04106599999983, 3.754803499999809",BE,Gentbrugge,Gentbrugge,DUT,51.04106599999983,3.754803499999809,9050,Oost-Vlaanderen,9
"50.60064749999983, 3.831495499999789",BE,Mévergnies-Attre,Mevergnies-Attre,FRE,50.60064749999983,3.831495499999789,0,,0
"50.72467849999983, 4.013200499999783",BE,Herne,Herne,DUT,50.72467849999983,4.013200499999783,1540,Vlaams-Brabant,1
"50.69475249999985, 5.247828499999798",BE,Waremme,Waremme,FRE,50.69475249999985,5.247828499999798,4300,Luik,4
"51.00670649999984, 4.987273499999787",BE,Zichem,Zichem,DUT,51.00670649999984,4.987273499999787,3271,Vlaams-Brabant,3
"50.778209999999824, 4.329257999999783",BE,Moensberg,Moensberg,DUT,50.778209999999824,4.329257999999783,0,,0
"51.21501599999985, 4.420979999999787",BE,Antwerpen-Centraal,Antwerpen-Centraal,DUT,51.21501599999985,4.420979999999787,0,,0
"51.18444849999983, 4.181160999999804",BE,Nieuwkerken-Waas,Nieuwkerken-Waas,DUT,51.18444849999983,4.181160999999804,9100,Oost-Vlaanderen,9
"50.89622949999983, 4.585837499999798",BE,Erps-Kwerps,Erps-Kwerps,DUT,50.89622949999983,4.585837499999798,3071,Vlaams-Brabant,3
"51.07716099999985, 2.599373499999786",BE,De-Panne,De-Panne,DUT,51.07716099999985,2.599373499999786,0,,0
"50.98434549999985, 3.42060749999979",BE,Aarsele,Aarsele,DUT,50.98434549999985,3.42060749999979,8700,West-Vlaanderen,8
"49.893692499999844, 5.121327999999806",BE,Paliseul,Paliseul,FRE,49.893692499999844,5.121327999999806,6850,Luxemburg,6
"50.34204149999985, 3.909913999999787",BE,Quévy,Quevy,FRE,50.34204149999985,3.909913999999787,0,,0
"50.132171999999855, 5.274253499999787",BE,Forrières,Forrieres,FRE,50.132171999999855,5.274253499999787,6953,Luxemburg,6
"50.75112599999983, 4.266674499999795",BE,Huisingen,Huisingen,DUT,50.75112599999983,4.266674499999795,0,,0
"51.07271999999983, 3.537759499999794",BE,Hansbeke,Hansbeke,DUT,51.07271999999983,3.537759499999794,9850,Oost-Vlaanderen,9
"50.46340249999982, 4.4007039999997914",BE,Courcelles-Motte,Courcelles-Motte,FRE,50.46340249999982,4.4007039999997914,0,,0
"50.58682699999983, 5.854529999999784",BE,Verviers-Central,Verviers-Central,FRE,50.58682699999983,5.854529999999784,0,,0
"51.17081899999985, 4.141961499999809",BE,Sint-Niklaas,Sint-Niklaas,DUT,51.17081899999985,4.141961499999809,0,,0
"50.922203999999844, 4.7022135",BE,Wijgmaal,Wijgmaal,DUT,50.922203999999844,4.7022135,3018,Vlaams-Brabant,3
"50.81977499999985, 4.389767999999805",BE,Etterbeek,Etterbeek,DUT,50.81977499999985,4.389767999999805,1040,Brussel,1
"50.71432199999984, 3.837091499999786",BE,Lessines,Lessines,FRE,50.71432199999984,3.837091499999786,7860,Henegouwen,7
"50.43089749999984, 4.211612499999802",BE,Leval,Leval,FRE,50.43089749999984,4.211612499999802,0,,0
"50.981434499999835, 4.574482499999789",BE,Boortmeerbeek,Boortmeerbeek,DUT,50.981434499999835,4.574482499999789,3190,Vlaams-Brabant,3
"51.02169099999983, 4.117692499999805",BE,Sint-Gillis,Sint-Gillis,DUT,51.02169099999983,4.117692499999805,0,,0
"50.43183999999985, 4.608264499999791",BE,Tamines,Tamines,FRE,50.43183999999985,4.608264499999791,5060,Namen,5
"50.96325349999984, 5.189250499999786",BE,Schulen,Schulen,DUT,50.96325349999984,5.189250499999786,3540,Limburg,3
"50.42958899999985, 4.584159499999799",BE,Aiseau,Aiseau,FRE,50.42958899999985,4.584159499999799,6250,Henegouwen,6
"50.463718999999855, 3.725953499999803",BE,Ville-Pommeroeul,Ville-Pommeroeul,FRE,50.463718999999855,3.725953499999803,7322,Henegouwen,7
"49.56512799999984, 5.830518999999782",BE,Athus,Athus,FRE,49.56512799999984,5.830518999999782,6791,Luxemburg,6
"50.79391149999983, 4.362431999999784",BE,Sint-Job,Sint-Job,DUT,50.79391149999983,4.362431999999784,0,,0
"51.02149299999985, 4.800997999999794",BE,Begijnendijk,Begijnendijk,DUT,51.02149299999985,4.800997999999794,3130,Vlaams-Brabant,3
"50.38927099999984, 4.996272999999802",BE,Courrière,Courriere,FRE,50.38927099999984,4.996272999999802,5336,Namen,5
"50.712814999999836, 4.219291999999796",BE,Lembeek,Lembeek,DUT,50.712814999999836,4.219291999999796,1502,Vlaams-Brabant,1
"50.300205499999834, 4.392170499999793",BE,Cour-sur-Heure,Cour-sur-Heure,FRE,50.300205499999834,4.392170499999793,0,,0
"50.96252149999984, 3.627959499999803",BE,Eke-Nazareth,Eke-Nazareth,DUT,50.96252149999984,3.627959499999803,0,,0
"50.48771349999984, 3.905502499999784",BE,Ghlin,Ghlin,FRE,50.48771349999984,3.905502499999784,7011,Henegouwen,7
"51.11422399999984, 4.637816499999786",BE,Berlaar,Berlaar,DUT,51.11422399999984,4.637816499999786,2590,Antwerpen,2
"51.01465299999984, 4.06249649999981",BE,Oudegem,Oudegem,DUT,51.01465299999984,4.06249649999981,9200,Oost-Vlaanderen,9
"50.36441849999983, 4.308397999999784",BE,Hourpes,Hourpes,FRE,50.36441849999983,4.308397999999784,0,,0
"51.21440949999984, 4.327209999999809",BE,Zwijndrecht,Zwijndrecht,DUT,51.21440949999984,4.327209999999809,2070,Antwerpen,2
"50.90763149999984, 4.01822199999981",BE,Haaltert,Haaltert,DUT,50.90763149999984,4.01822199999981,9450,Oost-Vlaanderen,9
"50.32155649999984, 4.405281499999802",BE,Ham-sur-Heure,Ham-sur-Heure,FRE,50.32155649999984,4.405281499999802,0,,0
"50.659504499999855, 5.9747289999997975",BE,Welkenraedt,Welkenraedt,FRE,50.659504499999855,5.9747289999997975,4840,Luik,4
"50.85818499999985, 4.054906999999787",BE,Okegem,Okegem,DUT,50.85818499999985,4.054906999999787,9400,Oost-Vlaanderen,9
"50.52424299999984, 5.191718999999807",BE,Bas-Oha,Bas-Oha,FRE,50.52424299999984,5.191718999999807,4520,Luik,4
"50.48236149999985, 4.544973",BE,Fleurus,Fleurus,FRE,50.48236149999985,4.544973,6220,Henegouwen,6
"50.85633899999985, 4.394195499999796",BE,Meiser,Meiser,DUT,50.85633899999985,4.394195499999796,0,,0
"51.29559749999984, 3.194807499999797",BE,Lissewege,Lissewege,DUT,51.29559749999984,3.194807499999797,8380,West-Vlaanderen,8
"50.514313499999844, 4.676699999999784",BE,Mazy,Mazy,FRE,50.514313499999844,4.676699999999784,5032,Namen,5
"49.69090699999984, 5.766931999999797",BE,Stockem,Stockem,FRE,49.69090699999984,5.766931999999797,0,,0
"50.906788499999834, 3.919838999999797",BE,Burst,Burst,DUT,50.906788499999834,3.919838999999797,9420,Oost-Vlaanderen,9
"50.79262599999984, 4.296135499999792",BE,Ruisbroek,Ruisbroek,DUT,50.79262599999984,4.296135499999792,1601,Vlaams-Brabant,1
"50.79262599999984, 4.296135499999792",BE,Ruisbroek,Ruisbroek,DUT,50.79262599999984,4.296135499999792,2870,Antwerpen,2
"50.26688049999984, 5.109179999999782",BE,Leignon,Leignon,FRE,50.26688049999984,5.109179999999782,5590,Namen,5
"50.809547999999836, 4.3205909999998084",BE,Vorst-Oost,Vorst-Oost,DUT,50.809547999999836,4.3205909999998084,0,,0
"50.46929249999985, 4.862330999999784",BE,Namur,Namur,FRE,50.46929249999985,4.862330999999784,5000,Namen,5
"51.09178899999983, 3.450412999999798",BE,Aalter,Aalter,DUT,51.09178899999983,3.450412999999798,9880,Oost-Vlaanderen,9
"49.67958099999984, 5.808375999999782",BE,Arlon,Arlon,FRE,49.67958099999984,5.808375999999782,6700,Luxemburg,6
"50.88138649999985, 4.716138999999799",BE,Leuven,Leuven,DUT,50.88138649999985,4.716138999999799,3000,Vlaams-Brabant,3
"50.66350249999985, 5.6218489999997985",BE,Herstal,Herstal,FRE,50.66350249999985,5.6218489999997985,4040,Luik,4
"51.332618999999845, 3.182457999999798",BE,Zeebrugge Strand,Zeebrugge Strand,DUT,51.332618999999845,3.182457999999798,0,,0
"50.90850899999984, 4.419057999999808",BE,Buda,Buda,DUT,50.90850899999984,4.419057999999808,0,,0
"50.57072899999983, 3.450124499999788",BE,Antoing,Antoing,FRE,50.57072899999983,3.450124499999788,7640,Henegouwen,7
"51.20772199999985, 4.430305499999804",BE,Antwerpen-Oost,Antwerpen-Oost,DUT,51.20772199999985,4.430305499999804,0,,0
"50.83928349999985, 4.373235499999793",BE,Brussel-Luxemburg,Brussel-Luxemburg,DUT,50.83928349999985,4.373235499999793,0,,0
"51.09300649999983, 4.3591889999997875",BE,Boom,Boom,DUT,51.09300649999983,4.3591889999997875,2850,Antwerpen,2
"50.85073549999984, 3.601528499999801",BE,Oudenaarde,Oudenaarde,DUT,50.85073549999984,3.601528499999801,9700,Oost-Vlaanderen,9
"50.76026949999985, 4.467277999999794",BE,Hoeilaart,Hoeilaart,DUT,50.76026949999985,4.467277999999794,1560,Vlaams-Brabant,1
"50.868126499999846, 4.400641999999806",BE,Evere,Evere,DUT,50.868126499999846,4.400641999999806,1140,Brussel,1
"50.90001349999983, 4.633733999999805",BE,Veltem,Veltem,DUT,50.90001349999983,4.633733999999805,0,,0
"50.370910999999836, 4.878919999999794",BE,Lustin,Lustin,FRE,50.370910999999836,4.878919999999794,5170,Namen,5
"50.92334449999984, 4.432778999999783",BE,Vilvoorde,Vilvoorde,DUT,50.92334449999984,4.432778999999783,1800,Vlaams-Brabant,1
"50.56802799999985, 5.806242999999796",BE,Pepinster,Pepinster,FRE,50.56802799999985,5.806242999999796,4860,Luik,4
"50.454743499999836, 3.940247499999799",BE,Mons,Mons,FRE,50.454743499999836,3.940247499999799,7000,Henegouwen,7
"50.18904249999983, 5.954042499999787",BE,Gouvy,Gouvy,FRE,50.18904249999983,5.954042499999787,6670,Luxemburg,6
"50.98844599999984, 4.157718499999788",BE,Heizijde,Heizijde,DUT,50.98844599999984,4.157718499999788,0,,0
"50.903103499999844, 4.6728284999998095",BE,Herent,Herent,DUT,50.903103499999844,4.6728284999998095,3020,Vlaams-Brabant,3
"50.05873949999983, 4.490026999999799",BE,Couvin,Couvin,FRE,50.05873949999983,4.490026999999799,5660,Namen,5
"50.693054499999846, 4.5497959999997875",BE,Profondsart,Profondsart,FRE,50.693054499999846,4.5497959999997875,0,,0
"50.69243249999985, 4.574981999999807",BE,Limal,Limal,FRE,50.69243249999985,4.574981999999807,1300,Waals-Brabant,1
"50.669662999999844, 5.368562999999795",BE,Momalle,Momalle,FRE,50.669662999999844,5.368562999999795,4350,Luik,4
"50.98970099999985, 3.328075999999811",BE,Tielt,Tielt,DUT,50.98970099999985,3.328075999999811,3390,Vlaams-Brabant,3
"50.98970099999985, 3.328075999999811",BE,Tielt,Tielt,DUT,50.98970099999985,3.328075999999811,8700,West-Vlaanderen,8
"50.874141999999836, 4.166529999999796",BE,Ternat,Ternat,DUT,50.874141999999836,4.166529999999796,1740,Vlaams-Brabant,1
"51.09209899999985, 4.492790999999784",BE,Duffel,Duffel,DUT,51.09209899999985,4.492790999999784,2570,Antwerpen,2
"50.25891899999984, 4.437205499999806",BE,Walcourt,Walcourt,FRE,50.25891899999984,4.437205499999806,5650,Namen,5
"50.76717399999984, 4.274241999999788",BE,Lot,Lot,DUT,50.76717399999984,4.274241999999788,1651,Vlaams-Brabant,1
"50.39371549999984, 4.468773999999797",BE,Couillet,Couillet,FRE,50.39371549999984,4.468773999999797,6010,Henegouwen,6
"50.73956049999984, 5.694187999999798",BE,Visé,Vise,FRE,50.73956049999984,5.694187999999798,4600,Luik,4
"50.47115799999983, 4.998549499999797",BE,Namêche,Nameche,FRE,50.47115799999983,4.998549499999797,5300,Namen,5
"51.33662299999983, 3.264471499999786",BE,Duinbergen,Duinbergen,DUT,51.33662299999983,3.264471499999786,0,,0
"50.019325999999836, 5.290142999999802",BE,Poix-Saint-Hubert,Poix-Saint-Hubert,FRE,50.019325999999836,5.290142999999802,0,,0
"50.696987999999834, 4.04718349999979",BE,Enghien,Enghien,FRE,50.696987999999834,4.04718349999979,0,,0
"50.45625349999983, 4.806537499999791",BE,Flawinne,Flawinne,FRE,50.45625349999983,4.806537499999791,5020,Namen,5
"50.191231499999844, 5.005449999999797",BE,Houyet,Houyet,FRE,50.191231499999844,5.005449999999797,5560,Namen,5
"50.70280499999984, 3.8349784999998073",BE,Houtaing,Houtaing,FRE,50.70280499999984,3.8349784999998073,7812,Henegouwen,7
"51.24605599999984, 5.543578499999796",BE,UNK,UNK,N_A,51.24605599999984,5.543578499999796,0,,0
"50.66993799999983, 4.616136999999809",BE,Louvain-La-Neuve-Univ.,Louvain-La-Neuve-Univ.,FRE,50.66993799999983,4.616136999999809,0,,0
"50.269130999999845, 4.4293829999998025",BE,Pry,Pry,FRE,50.269130999999845,4.4293829999998025,5650,Namen,5
"50.44291749999985, 4.393676499999799",BE,Roux,Roux,FRE,50.44291749999985,4.393676499999799,6044,Henegouwen,6
"50.87794149999985, 4.353627499999789",BE,Bockstael,Bockstael,DUT,50.87794149999985,4.353627499999789,0,,0
"50.83348949999984, 3.3946079999998062",BE,Vichte,Vichte,DUT,50.83348949999984,3.3946079999998062,8570,West-Vlaanderen,8
"50.48876249999984, 5.865764999999783",BE,Spa-Géronstère,Spa-Geronstere,FRE,50.48876249999984,5.865764999999783,0,,0
"49.93314749999985, 5.044772499999794",BE,Graide,Graide,FRE,49.93314749999985,5.044772499999794,5555,Namen,5
"51.33281499999984, 3.240477",BE,Heist,Heist,DUT,51.33281499999984,3.240477,0,,0
"50.60078849999985, 3.61776899999981",BE,Leuze,Leuze,FRE,50.60078849999985,3.61776899999981,5310,Namen,5
"50.849144499999845, 4.36325149999979",BE,Brussel-Congres,Brussel-Congres,DUT,50.849144499999845,4.36325149999979,0,,0
"50.451355499999835, 4.663229499999801",BE,Jemeppe-Sur-Sambre,Jemeppe-Sur-Sambre,FRE,50.451355499999835,4.663229499999801,0,,0
"50.529194999999845, 3.908339999999811",BE,Jurbise,Jurbise,FRE,50.529194999999845,3.908339999999811,7050,Henegouwen,7
"50.60768949999985, 4.649675999999801",BE,Chastre,Chastre,FRE,50.60768949999985,4.649675999999801,0,,0
"50.60739599999985, 5.617689499999784",BE,Chênée,Chenee,FRE,50.60739599999985,5.617689499999784,0,,0
"50.49330149999983, 5.025999999999783",BE,Sclaigneaux,Sclaigneaux,FRE,50.49330149999983,5.025999999999783,0,,0
"50.32139249999983, 4.212560999999795",BE,Fontaine-Valmont,Fontaine-Valmont,FRE,50.32139249999983,4.212560999999795,6567,Henegouwen,6
"50.44909349999983, 4.631250999999793",BE,Auvelais,Auvelais,FRE,50.44909349999983,4.631250999999793,5060,Namen,5
"50.53955499999984, 5.289446499999797",BE,Ampsin,Ampsin,FRE,50.53955499999984,5.289446499999797,4540,Luik,4
"51.15183349999984, 4.620325499999808",BE,Kessel,Kessel,DUT,51.15183349999984,4.620325499999808,2560,Antwerpen,2
"51.23202599999985, 4.425317499999807",BE,Antwerpen-Dam,Antwerpen-Dam,DUT,51.23202599999985,4.425317499999807,0,,0
"50.47435799999985, 4.128605999999792",BE,Bracquegnies,Bracquegnies,FRE,50.47435799999985,4.128605999999792,0,,0
"51.14349449999983, 4.0686695",BE,Snaai,Snaai,DUT,51.14349449999983,4.0686695,0,,0
"50.63000949999983, 3.35461749999979",BE,Froyennes,Froyennes,FRE,50.63000949999983,3.35461749999979,7503,Henegouwen,7
"50.94820549999983, 4.022432999999808",BE,Aalst-Kerrebroek,Aalst-Kerrebroek,DUT,50.94820549999983,4.022432999999808,0,,0
"50.49821149999985, 5.081977499999795",BE,Chateau-des-Seilles,Chateau-des-Seilles,FRE,50.49821149999985,5.081977499999795,0,,0
"50.65863849999985, 5.461159999999807",BE,Bierset-Awans,Bierset-Awans,FRE,50.65863849999985,5.461159999999807,0,,0
"50.94472599999983, 4.662333499999789",BE,Hambos,Hambos,DUT,50.94472599999983,4.662333499999789,0,,0
"50.41227049999983, 4.440260999999794",BE,Charleroi-ouest,Charleroi-ouest,FRE,50.41227049999983,4.440260999999794,0,,0
"50.605594999999845, 4.138525499999787",BE,Braine-le-Comte,Braine-le-Comte,FRE,50.605594999999845,4.138525499999787,0,,0
"50.891372999999845, 3.423875499999809",BE,Waregem,Waregem,DUT,50.891372999999845,3.423875499999809,8790,West-Vlaanderen,8
"50.45258049999984, 4.670502499999799",BE,Ham-sur-Sambre,Ham-sur-Sambre,FRE,50.45258049999984,4.670502499999799,0,,0
"50.878277499999854, 4.06958499999979",BE,Iddergem,Iddergem,DUT,50.878277499999854,4.06958499999979,9472,Oost-Vlaanderen,9
"50.84148049999984, 4.349542499999785",BE,Brussel-Kapellekerk,Brussel-Kapellekerk,DUT,50.84148049999984,4.349542499999785,0,,0
"50.75172099999983, 3.9145914999998013",BE,Viane-Moerbeke,Viane-Moerbeke,DUT,50.75172099999983,3.9145914999998013,0,,0
"50.77248049999983, 4.9937889999997935",BE,Ezemaal,Ezemaal,DUT,50.77248049999983,4.9937889999997935,3400,Vlaams-Brabant,3
"50.625538499999834, 5.565679499999789",BE,Liège-Guillemin,Liege-Guillemin,FRE,50.625538499999834,5.565679499999789,0,,0
"50.45675699999984, 4.826699999999789",BE,Ronet,Ronet,FRE,50.45675699999984,4.826699999999789,0,,0
"50.714893999999845, 4.383381499999786",BE,Waterloo,Waterloo,FRE,50.714893999999845,4.383381499999786,1410,Waals-Brabant,1
"50.54826399999985, 3.4949235",BE,Maubray,Maubray,FRE,50.54826399999985,3.4949235,7640,Henegouwen,7
"50.91013749999985, 3.646740999999793",BE,Zingem,Zingem,DUT,50.91013749999985,3.646740999999793,9750,Oost-Vlaanderen,9
"50.64789999999985, 4.566546499999787",BE,Court-Saint-Etienne,Court-Saint-Etienne,FRE,50.64789999999985,4.566546499999787,0,,0
"50.69171999999983, 4.205755999999809",BE,Tubize,Tubize,FRE,50.69171999999983,4.205755999999809,1480,Waals-Brabant,1
"50.24971849999983, 5.193516999999787",BE,Haversin,Haversin,FRE,50.24971849999983,5.193516999999787,5590,Namen,5
"50.54756999999984, 4.175254499999795",BE,Marche-Lez-Ecaussines,Marche-Lez-Ecaussines,FRE,50.54756999999984,4.175254499999795,0,,0
"50.486007999999856, 5.585814499999799",BE,Rivage,Rivage,FRE,50.486007999999856,5.585814499999799,0,,0
"50.76667099999983, 4.447603499999786",BE,Groenendaal,Groenendaal,DUT,50.76667099999983,4.447603499999786,0,,0
"51.06645299999985, 4.3561459999997965",BE,Willebroek,Willebroek,DUT,51.06645299999985,4.3561459999997965,2830,Antwerpen,2
"50.88094799999985, 4.328548499999783",BE,Jette,Jette,DUT,50.88094799999985,4.328548499999783,1090,Brussel,1
"50.428802999999846, 5.535446999999806",BE,Hamoir,Hamoir,FRE,50.428802999999846,5.535446999999806,4180,Luik,4
"50.564197999999834, 5.805314999999808",BE,Pepinster-Cité,Pepinster-Cite,FRE,50.564197999999834,5.805314999999808,0,,0
"50.76784999999983, 4.353792999999797",BE,Holleken,Holleken,DUT,50.76784999999983,4.353792999999797,0,,0
"50.159714499999836, 5.265094999999803",BE,Jemelle,Jemelle,FRE,50.159714499999836,5.265094999999803,5580,Namen,5
"50.659343999999834, 5.431270499999783",BE,Voroux,Voroux,FRE,50.659343999999834,5.431270499999783,0,,0
"50.60200149999983, 5.468140999999804",BE,Leman,Leman,FRE,50.60200149999983,5.468140999999804,0,,0
"50.56485449999985, 5.723689999999806",BE,Fraipont,Fraipont,FRE,50.56485449999985,5.723689999999806,4870,Luik,4
"51.37973899999983, 4.466226999999805",BE,Kijkuit,Kijkuit,DUT,51.37973899999983,4.466226999999805,0,,0
"50.93143549999985, 3.639061999999796",BE,Gavere-Asper,Gavere-Asper,DUT,50.93143549999985,3.639061999999796,0,,0
"50.453640499999835, 4.875406999999797",BE,Jambes,Jambes,FRE,50.453640499999835,4.875406999999797,5100,Namen,5
"50.89539399999984, 4.485328499999809",BE,Brussel-Nat-Luchthaven,Brussel-Nat-Luchthaven,DUT,50.89539399999984,4.485328499999809,0,,0
"50.44801399999983, 4.262279999999805",BE,Carnières,Carnieres,FRE,50.44801399999983,4.262279999999805,7141,Henegouwen,7
"51.07144649999983, 4.4957759999998075",BE,Sint-Katelijne-Waver,Sint-Katelijne-Waver,DUT,51.07144649999983,4.4957759999998075,0,,0
"50.42930649999985, 4.552714499999809",BE,Farciennes,Farciennes,FRE,50.42930649999985,4.552714499999809,6240,Henegouwen,6
"51.18342649999985, 4.348220999999796",BE,Hoboken-polder,Hoboken-polder,DUT,51.18342649999985,4.348220999999796,0,,0
"50.88608599999983, 5.291531999999791",BE,Alken,Alken,DUT,50.88608599999983,5.291531999999791,3570,Limburg,3
"50.316296499999844, 4.187449999999785",BE,Labuissière,Labuissiere,FRE,50.316296499999844,4.187449999999785,6567,Henegouwen,6
"51.077064999999834, 5.2321944999997925",BE,Beringen,Beringen,DUT,51.077064999999834,5.2321944999997925,3580,Limburg,3
"50.443466999999856, 4.762807999999808",BE,Floreffe,Floreffe,FRE,50.443466999999856,4.762807999999808,5150,Namen,5
"50.61487649999984, 3.799355499999791",BE,Maffle,Maffle,FRE,50.61487649999984,3.799355499999791,7810,Henegouwen,7
"50.19106349999984, 4.53775299999981",BE,Philippeville,Philippeville,FRE,50.19106349999984,4.53775299999981,5600,Namen,5
"51.26219449999984, 4.425221999999792",BE,Antwerpen-Noorderdokken,Antwerpen-Noorderdokken,DUT,51.26219449999984,4.425221999999792,0,,0
"51.15475499999985, 3.614461499999805",BE,Waarshoot,Waarshoot,DUT,51.15475499999985,3.614461499999805,0,,0
"50.64463849999984, 5.612423499999807",BE,Bressoux,Bressoux,FRE,50.64463849999984,5.612423499999807,4020,Luik,4
"50.678432999999835, 5.322364999999792",BE,Remicourt,Remicourt,FRE,50.678432999999835,5.322364999999792,4350,Luik,4
